"order_id";"customer_id";"product_id";"category";"brand";"sub_category";"order_date";"quantity";"order_status";"order_channel";"warehouse_id";"payment_method";"gross_revenue";"total_cost";"discount_amount";"net_revenue";"shipping_cost";"reverse_shipping_cost";"total_logistics";"delivery_days";"delivery_status";"payment_fee";"is_returned";"return_reason";"refund_status";"net_profit"
12392;4961;15;"Beauty";"BrandD";"SubCat-2";"2024-08-01";3;"DELIVERED";"APP";6;"COD";2247.0;447.0;0.0;2247.0;54.0;0.0;54.0;9;"DELAYED";78.65;0;"No Return";"NA";1667.35
14072;6235;15;"Beauty";"BrandD";"SubCat-2";"2024-10-11";4;"PENDING";"CALL_CENTER";14;"COD";2996.0;596.0;66.0;2930.0;0.0;0.0;0.0;6;"ON_TIME";104.86;0;"No Return";"NA";2229.14
17706;4644;15;"Beauty";"BrandD";"SubCat-2";"2024-11-23";3;"SHIPPED";"WEB";17;"WALLET";2247.0;447.0;0.0;2247.0;31.0;39.0;70.0;6;"DELAYED";44.94;0;"No Return";"NA";1685.06
20654;2792;15;"Beauty";"BrandD";"SubCat-2";"2024-01-03";3;"PENDING";"WEB";6;"CARD";2247.0;447.0;53.0;2194.0;0.0;0.0;0.0;6;"ON_TIME";47.19;1;"Wrong Item";"Processed";-494.19
9280;2100;17;"Beauty";"BrandD";"SubCat-4";"2024-06-22";3;"PENDING";"WEB";1;"UPI";3549.0;366.0;0.0;3549.0;0.0;0.0;0.0;6;"ON_TIME";42.59;0;"No Return";"NA";3140.41
9671;6721;17;"Beauty";"BrandD";"SubCat-4";"2024-01-23";1;"DELIVERED";"APP";3;"WALLET";1183.0;122.0;135.0;1048.0;42.0;0.0;42.0;7;"DELAYED";23.66;0;"No Return";"NA";860.34
9671;6721;17;"Beauty";"BrandD";"SubCat-4";"2024-01-23";1;"DELIVERED";"APP";3;"WALLET";1183.0;122.0;135.0;1048.0;84.47;84.0;168.47;10;"ON_TIME";23.66;0;"No Return";"NA";733.87
17257;2229;17;"Beauty";"BrandD";"SubCat-4";"2024-10-03";3;"PENDING";"APP";22;"WALLET";3549.0;366.0;0.0;3549.0;0.0;0.0;0.0;6;"ON_TIME";70.98;0;"No Return";"NA";3112.02
19094;5828;17;"Beauty";"BrandD";"SubCat-4";"2024-09-10";5;"CANCELLED";"WEB";4;"UPI";5915.0;610.0;315.0;5600.0;0.0;0.0;0.0;6;"ON_TIME";70.98;1;"Late Delivery";"Rejected";-680.98
21683;4312;17;"Beauty";"BrandD";"SubCat-4";"2024-09-06";1;"PENDING";"CALL_CENTER";12;"CARD";1183.0;122.0;127.0;1056.0;0.0;0.0;0.0;6;"ON_TIME";24.84;0;"No Return";"NA";909.16
617;1448;18;"Fashion";"BrandD";"SubCat-5";"2024-05-04";1;"DELIVERED";"WEB";2;"CARD";1162.0;540.0;0.0;1162.0;0.0;0.0;0.0;6;"ON_TIME";24.4;1;"Customer Changed Mind";"Processed";-564.4
3352;2697;18;"Fashion";"BrandD";"SubCat-5";"2024-12-22";4;"PENDING";"WEB";16;"COD";4648.0;2160.0;0.0;4648.0;112.0;0.0;112.0;10;"LOST";162.68;0;"No Return";"NA";2213.32
3352;2697;18;"Fashion";"BrandD";"SubCat-5";"2024-12-22";4;"PENDING";"WEB";16;"COD";4648.0;2160.0;0.0;4648.0;121.0;0.0;121.0;5;"DELAYED";162.68;0;"No Return";"NA";2204.32
3761;6558;18;"Fashion";"BrandD";"SubCat-5";"2024-11-19";5;"SHIPPED";"CALL_CENTER";22;"COD";5810.0;2700.0;0.0;5810.0;61.0;80.0;141.0;1;"LOST";203.35;0;"No Return";"NA";2765.65
3761;6558;18;"Fashion";"BrandD";"SubCat-5";"2024-11-19";5;"SHIPPED";"CALL_CENTER";22;"COD";5810.0;2700.0;0.0;5810.0;31.0;0.0;31.0;9;"LOST";203.35;0;"No Return";"NA";2875.65
4583;2865;18;"Fashion";"BrandD";"SubCat-5";"2024-06-28";2;"DELIVERED";"WEB";10;"COD";2324.0;1080.0;0.0;2324.0;0.0;0.0;0.0;6;"ON_TIME";81.34;1;"Late Delivery";"Pending";-1161.34
5150;4839;18;"Fashion";"BrandD";"SubCat-5";"2024-01-02";4;"DELIVERED";"WEB";10;"WALLET";4648.0;2160.0;113.0;4535.0;0.0;0.0;0.0;6;"ON_TIME";92.96;0;"No Return";"NA";2282.04
13737;4895;18;"Fashion";"BrandD";"SubCat-5";"2024-11-28";5;"CANCELLED";"APP";13;"UPI";5810.0;2700.0;255.0;5555.0;0.0;0.0;0.0;6;"ON_TIME";69.72;0;"No Return";"NA";2785.28
14779;2425;18;"Fashion";"BrandD";"SubCat-5";"2024-02-07";1;"CANCELLED";"CALL_CENTER";17;"UPI";1162.0;540.0;0.0;1162.0;0.0;0.0;0.0;6;"ON_TIME";13.94;0;"No Return";"NA";608.06
21932;6467;18;"Fashion";"BrandD";"SubCat-5";"2024-11-25";5;"PENDING";"APP";18;"CARD";5810.0;2700.0;0.0;5810.0;88.0;0.0;88.0;7;"LOST";122.01;0;"No Return";"NA";2899.99
1010;1749;19;"Beauty";"BrandA";"SubCat-6";"2024-12-24";4;"DELIVERED";"WEB";21;"CARD";4564.0;2840.0;218.0;4346.0;0.0;0.0;0.0;6;"ON_TIME";95.84;1;"Wrong Item";"Processed";-2935.84
4273;5859;19;"Beauty";"BrandA";"SubCat-6";"2024-12-12";4;"CANCELLED";"WEB";6;"UPI";4564.0;2840.0;0.0;4564.0;0.0;0.0;0.0;6;"ON_TIME";54.77;0;"No Return";"NA";1669.23
6244;6766;19;"Beauty";"BrandA";"SubCat-6";"2024-04-24";1;"PENDING";"WEB";2;"UPI";1141.0;710.0;0.0;1141.0;133.0;0.0;133.0;6;"DELAYED";13.69;0;"No Return";"NA";284.31
6661;6428;19;"Beauty";"BrandA";"SubCat-6";"2024-05-15";3;"CANCELLED";"WEB";2;"COD";3423.0;2130.0;0.0;3423.0;0.0;0.0;0.0;6;"ON_TIME";119.81;0;"No Return";"NA";1173.19
7332;6433;19;"Beauty";"BrandA";"SubCat-6";"2024-12-24";2;"SHIPPED";"CALL_CENTER";2;"WALLET";2282.0;1420.0;0.0;2282.0;0.0;0.0;0.0;6;"ON_TIME";45.64;0;"No Return";"NA";816.36
8286;5077;19;"Beauty";"BrandA";"SubCat-6";"2024-09-12";2;"PENDING";"CALL_CENTER";15;"WALLET";2282.0;1420.0;0.0;2282.0;0.0;0.0;0.0;6;"ON_TIME";45.64;0;"No Return";"NA";816.36
10807;4912;19;"Beauty";"BrandA";"SubCat-6";"2024-03-12";3;"SHIPPED";"WEB";15;"UPI";3423.0;2130.0;0.0;3423.0;54.0;0.0;54.0;1;"DELAYED";41.08;0;"No Return";"NA";1197.92
10807;4912;19;"Beauty";"BrandA";"SubCat-6";"2024-03-12";3;"SHIPPED";"WEB";15;"UPI";3423.0;2130.0;0.0;3423.0;53.0;0.0;53.0;9;"LOST";41.08;0;"No Return";"NA";1198.92
11255;6250;19;"Beauty";"BrandA";"SubCat-6";"2024-01-18";1;"PENDING";"WEB";14;"COD";1141.0;710.0;305.0;836.0;0.0;0.0;0.0;6;"ON_TIME";39.94;0;"No Return";"NA";86.06
12354;4146;19;"Beauty";"BrandA";"SubCat-6";"2024-09-14";2;"DELIVERED";"WEB";3;"COD";2282.0;1420.0;0.0;2282.0;51.0;0.0;51.0;11;"DELAYED";79.87;0;"No Return";"NA";731.13
15142;4584;19;"Beauty";"BrandA";"SubCat-6";"2024-11-16";3;"CANCELLED";"CALL_CENTER";16;"WALLET";3423.0;2130.0;0.0;3423.0;0.0;0.0;0.0;6;"ON_TIME";68.46;0;"No Return";"NA";1224.54
16916;8951;19;"Beauty";"BrandA";"SubCat-6";"2024-02-19";4;"CANCELLED";"WEB";12;"WALLET";4564.0;2840.0;158.0;4406.0;0.0;0.0;0.0;6;"ON_TIME";91.28;0;"No Return";"NA";1474.72
17837;6172;19;"Beauty";"BrandA";"SubCat-6";"2024-03-03";2;"CANCELLED";"CALL_CENTER";9;"WALLET";2282.0;1420.0;0.0;2282.0;0.0;0.0;0.0;6;"ON_TIME";45.64;0;"No Return";"NA";816.36
5784;5104;20;"Fashion";"BrandD";"SubCat-7";"2024-08-17";3;"PENDING";"APP";10;"COD";4056.0;987.0;0.0;4056.0;84.47;72.0;156.47;2;"LOST";141.96;1;"Customer Changed Mind";"Rejected";-1285.43
5898;724;20;"Fashion";"BrandD";"SubCat-7";"2024-09-29";5;"SHIPPED";"WEB";2;"COD";6760.0;1645.0;0.0;6760.0;84.0;0.0;84.0;3;"ON_TIME";236.6;1;"Wrong Item";"Processed";-1965.6
6812;4339;20;"Fashion";"BrandD";"SubCat-7";"2024-05-13";3;"PENDING";"CALL_CENTER";23;"UPI";4056.0;987.0;0.0;4056.0;116.0;0.0;116.0;7;"ON_TIME";48.67;1;"Not Specified";"Rejected";-1151.67
7506;4671;20;"Fashion";"BrandD";"SubCat-7";"2024-11-02";2;"DELIVERED";"WEB";5;"COD";2704.0;658.0;319.0;2385.0;51.0;0.0;51.0;2;"ON_TIME";94.64;0;"No Return";"NA";1581.36
7879;3636;20;"Fashion";"BrandD";"SubCat-7";"2024-02-24";1;"DELIVERED";"WEB";6;"COD";1352.0;329.0;0.0;1352.0;0.0;0.0;0.0;6;"ON_TIME";47.32;1;"Wrong Item";"Processed";-376.32
9213;5423;20;"Fashion";"BrandD";"SubCat-7";"2024-11-13";4;"PENDING";"WEB";11;"COD";5408.0;1316.0;0.0;5408.0;130.0;0.0;130.0;11;"LOST";189.28;0;"No Return";"NA";3772.72
10034;459;20;"Fashion";"BrandD";"SubCat-7";"2024-12-29";2;"DELIVERED";"WEB";7;"WALLET";2704.0;658.0;105.0;2599.0;33.0;81.0;114.0;1;"LOST";54.08;0;"No Return";"NA";1772.92
13923;3567;20;"Fashion";"BrandD";"SubCat-7";"2024-04-13";1;"PENDING";"CALL_CENTER";8;"CARD";1352.0;329.0;0.0;1352.0;0.0;0.0;0.0;6;"ON_TIME";28.39;0;"No Return";"NA";994.61
19423;7516;20;"Fashion";"BrandD";"SubCat-7";"2024-09-19";4;"PENDING";"WEB";5;"CARD";5408.0;1316.0;0.0;5408.0;0.0;0.0;0.0;6;"ON_TIME";113.57;1;"Damaged";"Pending";-1429.57
186;2693;21;"Electronics";"BrandA";"SubCat-8";"2024-10-29";4;"PENDING";"WEB";18;"UPI";3156.0;736.0;77.0;3079.0;0.0;0.0;0.0;6;"ON_TIME";37.87;0;"No Return";"NA";2305.13
838;2104;21;"Electronics";"BrandA";"SubCat-8";"2024-04-30";2;"SHIPPED";"CALL_CENTER";12;"CARD";1578.0;368.0;0.0;1578.0;120.0;0.0;120.0;6;"LOST";33.14;0;"No Return";"NA";1056.86
2511;1845;21;"Electronics";"BrandA";"SubCat-8";"2024-04-18";2;"PENDING";"APP";16;"CARD";1578.0;368.0;165.0;1413.0;59.0;0.0;59.0;3;"ON_TIME";33.14;0;"No Return";"NA";952.86
2511;1845;21;"Electronics";"BrandA";"SubCat-8";"2024-04-18";2;"PENDING";"APP";16;"CARD";1578.0;368.0;165.0;1413.0;70.0;0.0;70.0;5;"LOST";33.14;0;"No Return";"NA";941.86
3225;3693;21;"Electronics";"BrandA";"SubCat-8";"2024-06-27";3;"SHIPPED";"APP";14;"UPI";2367.0;552.0;0.0;2367.0;89.0;88.0;177.0;1;"ON_TIME";28.4;0;"No Return";"NA";1609.6
3495;737;21;"Electronics";"BrandA";"SubCat-8";"2024-10-05";3;"DELIVERED";"WEB";16;"WALLET";2367.0;552.0;100.0;2267.0;103.0;77.0;180.0;10;"LOST";47.34;0;"No Return";"NA";1487.66
7826;6489;21;"Electronics";"BrandA";"SubCat-8";"2024-05-09";4;"PENDING";"WEB";24;"UPI";3156.0;736.0;0.0;3156.0;0.0;0.0;0.0;6;"ON_TIME";37.87;0;"No Return";"NA";2382.13
11481;7395;21;"Electronics";"BrandA";"SubCat-8";"2024-09-13";2;"PENDING";"APP";2;"WALLET";1578.0;368.0;238.0;1340.0;84.47;25.0;109.47;11;"LOST";31.56;0;"No Return";"NA";830.97
15716;8194;21;"Electronics";"BrandA";"SubCat-8";"2024-05-28";4;"PENDING";"WEB";21;"UPI";3156.0;736.0;0.0;3156.0;0.0;0.0;0.0;6;"ON_TIME";37.87;0;"No Return";"NA";2382.13
16793;1292;21;"Electronics";"BrandA";"SubCat-8";"2024-01-05";2;"SHIPPED";"APP";22;"WALLET";1578.0;368.0;0.0;1578.0;0.0;0.0;0.0;6;"ON_TIME";31.56;0;"No Return";"NA";1178.44
17700;2294;21;"Electronics";"BrandA";"SubCat-8";"2024-01-19";1;"SHIPPED";"CALL_CENTER";6;"CARD";789.0;184.0;159.0;630.0;60.0;94.0;154.0;3;"ON_TIME";16.57;0;"No Return";"NA";275.43
17849;2782;21;"Electronics";"BrandA";"SubCat-8";"2024-06-14";3;"PENDING";"APP";9;"WALLET";2367.0;552.0;0.0;2367.0;0.0;0.0;0.0;6;"ON_TIME";47.34;0;"No Return";"NA";1767.66
1048;4814;22;"Grocery";"BrandD";"SubCat-9";"2024-03-24";2;"PENDING";"WEB";11;"WALLET";2942.0;1530.0;0.0;2942.0;135.0;0.0;135.0;8;"LOST";58.84;0;"No Return";"NA";1218.16
2951;4262;22;"Grocery";"BrandD";"SubCat-9";"2024-07-21";5;"DELIVERED";"CALL_CENTER";15;"COD";7355.0;3825.0;0.0;7355.0;106.0;0.0;106.0;8;"ON_TIME";257.43;0;"No Return";"NA";3166.57
4243;3666;22;"Grocery";"BrandD";"SubCat-9";"2024-06-26";4;"PENDING";"WEB";8;"WALLET";5884.0;3060.0;192.0;5692.0;0.0;0.0;0.0;6;"ON_TIME";117.68;0;"No Return";"NA";2514.32
4460;959;22;"Grocery";"BrandD";"SubCat-9";"2024-06-13";1;"PENDING";"CALL_CENTER";23;"CARD";1471.0;765.0;0.0;1471.0;0.0;0.0;0.0;6;"ON_TIME";30.89;1;"Customer Changed Mind";"Pending";-795.89
5478;1768;22;"Grocery";"BrandD";"SubCat-9";"2024-11-26";2;"PENDING";"WEB";2;"CARD";2942.0;1530.0;0.0;2942.0;102.0;0.0;102.0;4;"ON_TIME";61.78;1;"Late Delivery";"Processed";-1693.78
5513;3949;22;"Grocery";"BrandD";"SubCat-9";"2024-06-01";1;"PENDING";"CALL_CENTER";22;"COD";1471.0;765.0;0.0;1471.0;0.0;0.0;0.0;6;"ON_TIME";51.49;0;"No Return";"NA";654.51
6202;4065;22;"Grocery";"BrandD";"SubCat-9";"2024-06-25";4;"DELIVERED";"CALL_CENTER";18;"WALLET";5884.0;3060.0;0.0;5884.0;35.0;0.0;35.0;3;"ON_TIME";117.68;0;"No Return";"NA";2671.32
7692;3384;22;"Grocery";"BrandD";"SubCat-9";"2024-10-29";4;"PENDING";"WEB";17;"WALLET";5884.0;3060.0;0.0;5884.0;116.0;0.0;116.0;7;"DELAYED";117.68;0;"No Return";"NA";2590.32
12781;2706;22;"Grocery";"BrandD";"SubCat-9";"2024-12-04";4;"DELIVERED";"CALL_CENTER";19;"UPI";5884.0;3060.0;0.0;5884.0;128.0;28.0;156.0;1;"LOST";70.61;0;"No Return";"NA";2597.39
13075;3594;22;"Grocery";"BrandD";"SubCat-9";"2024-10-05";4;"SHIPPED";"WEB";2;"UPI";5884.0;3060.0;233.0;5651.0;0.0;0.0;0.0;6;"ON_TIME";70.61;0;"No Return";"NA";2520.39
13075;3594;22;"Grocery";"BrandD";"SubCat-9";"2024-10-05";4;"SHIPPED";"WEB";2;"UPI";5884.0;3060.0;81.0;5803.0;0.0;0.0;0.0;6;"ON_TIME";70.61;0;"No Return";"NA";2672.39
14043;8524;22;"Grocery";"BrandD";"SubCat-9";"2024-01-25";5;"CANCELLED";"APP";7;"COD";7355.0;3825.0;392.0;6963.0;0.0;0.0;0.0;6;"ON_TIME";257.43;1;"Damaged";"Rejected";-4082.43
14043;8524;22;"Grocery";"BrandD";"SubCat-9";"2024-01-25";5;"CANCELLED";"APP";7;"COD";7355.0;3825.0;57.0;7298.0;0.0;0.0;0.0;6;"ON_TIME";257.43;1;"Damaged";"Rejected";-4082.43
17657;4404;22;"Grocery";"BrandD";"SubCat-9";"2024-11-09";3;"DELIVERED";"CALL_CENTER";19;"WALLET";4413.0;2295.0;138.0;4275.0;131.0;82.0;213.0;7;"LOST";88.26;0;"No Return";"NA";1678.74
17657;4404;22;"Grocery";"BrandD";"SubCat-9";"2024-11-09";3;"DELIVERED";"CALL_CENTER";19;"WALLET";4413.0;2295.0;369.0;4044.0;131.0;82.0;213.0;7;"LOST";88.26;0;"No Return";"NA";1447.74
18919;3550;22;"Grocery";"BrandD";"SubCat-9";"2024-03-28";1;"PENDING";"APP";16;"CARD";1471.0;765.0;0.0;1471.0;34.0;54.0;88.0;8;"LOST";30.89;0;"No Return";"NA";587.11
18919;3550;22;"Grocery";"BrandD";"SubCat-9";"2024-03-28";1;"PENDING";"APP";16;"CARD";1471.0;765.0;0.0;1471.0;97.0;0.0;97.0;1;"ON_TIME";30.89;0;"No Return";"NA";578.11
20272;6068;22;"Grocery";"BrandD";"SubCat-9";"2024-11-27";2;"CANCELLED";"WEB";23;"UPI";2942.0;1530.0;381.0;2561.0;58.0;0.0;58.0;4;"LOST";35.3;0;"No Return";"NA";937.7
892;1935;23;"Electronics";"BrandD";"SubCat-10";"2024-05-28";1;"CANCELLED";"WEB";10;"COD";1549.0;779.0;0.0;1549.0;129.0;0.0;129.0;3;"LOST";54.22;1;"Late Delivery";"Pending";-962.22
892;1935;23;"Electronics";"BrandD";"SubCat-10";"2024-05-28";1;"CANCELLED";"WEB";10;"COD";1549.0;779.0;0.0;1549.0;30.0;0.0;30.0;8;"LOST";54.22;1;"Late Delivery";"Pending";-863.22
972;1337;23;"Electronics";"BrandD";"SubCat-10";"2024-02-23";4;"DELIVERED";"APP";23;"CARD";6196.0;3116.0;0.0;6196.0;65.0;0.0;65.0;7;"ON_TIME";130.12;0;"No Return";"NA";2884.88
972;1337;23;"Electronics";"BrandD";"SubCat-10";"2024-02-23";4;"DELIVERED";"APP";23;"CARD";6196.0;3116.0;0.0;6196.0;48.0;0.0;48.0;7;"LOST";130.12;0;"No Return";"NA";2901.88
972;1337;23;"Electronics";"BrandD";"SubCat-10";"2024-02-23";4;"DELIVERED";"APP";23;"CARD";6196.0;3116.0;0.0;6196.0;59.0;64.0;123.0;4;"DELAYED";130.12;0;"No Return";"NA";2826.88
4106;761;23;"Electronics";"BrandD";"SubCat-10";"2024-05-07";4;"DELIVERED";"APP";13;"CARD";6196.0;3116.0;0.0;6196.0;89.0;0.0;89.0;6;"LOST";130.12;0;"No Return";"NA";2860.88
11366;4568;23;"Electronics";"BrandD";"SubCat-10";"2024-12-16";1;"PENDING";"CALL_CENTER";2;"WALLET";1549.0;779.0;0.0;1549.0;0.0;0.0;0.0;6;"ON_TIME";30.98;0;"No Return";"NA";739.02
11431;4101;23;"Electronics";"BrandD";"SubCat-10";"2024-09-29";5;"PENDING";"WEB";22;"CARD";7745.0;3895.0;0.0;7745.0;0.0;0.0;0.0;6;"ON_TIME";162.65;0;"No Return";"NA";3687.35
14979;3333;23;"Electronics";"BrandD";"SubCat-10";"2024-05-22";5;"DELIVERED";"WEB";1;"COD";7745.0;3895.0;6000.0;1745.0;106.0;0.0;106.0;4;"DELAYED";271.08;0;"No Return";"NA";-2527.08
14979;3333;23;"Electronics";"BrandD";"SubCat-10";"2024-05-22";5;"DELIVERED";"WEB";1;"COD";7745.0;3895.0;6000.0;1745.0;58.0;0.0;58.0;9;"LOST";271.08;0;"No Return";"NA";-2479.08
15203;408;23;"Electronics";"BrandD";"SubCat-10";"2024-07-11";1;"CANCELLED";"CALL_CENTER";14;"CARD";1549.0;779.0;0.0;1549.0;97.0;0.0;97.0;11;"DELAYED";32.53;1;"Wrong Item";"Processed";-908.53
19754;3214;23;"Electronics";"BrandD";"SubCat-10";"2024-02-27";2;"PENDING";"CALL_CENTER";10;"COD";3098.0;1558.0;0.0;3098.0;0.0;0.0;0.0;6;"ON_TIME";108.43;1;"Wrong Item";"Pending";-1666.43
506;8821;24;"Home";"BrandC";"SubCat-11";"2024-05-30";4;"DELIVERED";"APP";24;"COD";4372.0;1504.0;0.0;4372.0;0.0;0.0;0.0;6;"ON_TIME";153.02;0;"No Return";"NA";2714.98
2750;1499;24;"Home";"BrandC";"SubCat-11";"2024-03-17";1;"DELIVERED";"WEB";9;"COD";1093.0;376.0;0.0;1093.0;0.0;0.0;0.0;6;"ON_TIME";38.26;0;"No Return";"NA";678.74
4684;617;24;"Home";"BrandC";"SubCat-11";"2024-12-11";2;"DELIVERED";"WEB";20;"CARD";2186.0;752.0;0.0;2186.0;110.0;0.0;110.0;6;"LOST";45.91;0;"No Return";"NA";1278.09
5937;7716;24;"Home";"BrandC";"SubCat-11";"2024-08-28";4;"DELIVERED";"CALL_CENTER";11;"COD";4372.0;1504.0;0.0;4372.0;84.47;42.0;126.47;11;"DELAYED";153.02;0;"No Return";"NA";2588.51
5937;7716;24;"Home";"BrandC";"SubCat-11";"2024-08-28";4;"DELIVERED";"CALL_CENTER";11;"COD";4372.0;1504.0;0.0;4372.0;109.0;0.0;109.0;6;"LOST";153.02;0;"No Return";"NA";2605.98
6619;6148;24;"Home";"BrandC";"SubCat-11";"2024-04-04";4;"PENDING";"CALL_CENTER";23;"WALLET";4372.0;1504.0;0.0;4372.0;0.0;0.0;0.0;6;"ON_TIME";87.44;1;"Customer Changed Mind";"Pending";-1591.44
8574;7868;24;"Home";"BrandC";"SubCat-11";"2024-09-24";3;"PENDING";"APP";9;"UPI";3279.0;1128.0;346.0;2933.0;104.0;0.0;104.0;8;"LOST";39.35;0;"No Return";"NA";1661.65
8574;7868;24;"Home";"BrandC";"SubCat-11";"2024-09-24";3;"PENDING";"APP";9;"UPI";3279.0;1128.0;346.0;2933.0;43.0;0.0;43.0;10;"LOST";39.35;0;"No Return";"NA";1722.65
9475;8680;24;"Home";"BrandC";"SubCat-11";"2024-10-14";2;"DELIVERED";"CALL_CENTER";23;"UPI";2186.0;752.0;0.0;2186.0;88.0;68.0;156.0;6;"DELAYED";26.23;1;"Quality Issue";"Processed";-934.23
9475;8680;24;"Home";"BrandC";"SubCat-11";"2024-10-14";2;"DELIVERED";"CALL_CENTER";23;"UPI";2186.0;752.0;0.0;2186.0;136.0;0.0;136.0;8;"DELAYED";26.23;1;"Quality Issue";"Processed";-914.23
11112;7454;24;"Home";"BrandC";"SubCat-11";"2024-05-09";5;"DELIVERED";"WEB";3;"CARD";5465.0;1880.0;211.0;5254.0;0.0;0.0;0.0;6;"ON_TIME";114.77;0;"No Return";"NA";3259.23
13837;2291;24;"Home";"BrandC";"SubCat-11";"2024-09-11";5;"SHIPPED";"WEB";22;"CARD";5465.0;1880.0;0.0;5465.0;0.0;0.0;0.0;6;"ON_TIME";114.77;1;"Damaged";"Pending";-1994.77
16604;6670;24;"Home";"BrandC";"SubCat-11";"2024-05-28";1;"SHIPPED";"WEB";11;"WALLET";1093.0;376.0;0.0;1093.0;0.0;0.0;0.0;6;"ON_TIME";21.86;1;"Wrong Item";"Rejected";-397.86
18878;392;24;"Home";"BrandC";"SubCat-11";"2024-10-06";3;"CANCELLED";"WEB";10;"WALLET";3279.0;1128.0;0.0;3279.0;89.0;0.0;89.0;5;"ON_TIME";65.58;0;"No Return";"NA";1996.42
575;4634;26;"Home";"BrandC";"SubCat-1";"2024-06-15";4;"PENDING";"WEB";17;"UPI";5604.0;2140.0;0.0;5604.0;0.0;0.0;0.0;6;"ON_TIME";67.25;0;"No Return";"NA";3396.75
4425;1752;26;"Home";"BrandC";"SubCat-1";"2024-02-15";4;"CANCELLED";"APP";6;"CARD";5604.0;2140.0;0.0;5604.0;0.0;0.0;0.0;6;"ON_TIME";117.68;0;"No Return";"NA";3346.32
9391;1777;26;"Home";"BrandC";"SubCat-1";"2024-08-01";3;"DELIVERED";"APP";2;"UPI";4203.0;1605.0;210.0;3993.0;0.0;0.0;0.0;6;"ON_TIME";50.44;0;"No Return";"NA";2337.56
12649;5587;26;"Home";"BrandC";"SubCat-1";"2024-12-18";2;"PENDING";"WEB";2;"WALLET";2802.0;1070.0;0.0;2802.0;84.47;76.0;160.47;1;"LOST";56.04;0;"No Return";"NA";1515.49
12751;6872;26;"Home";"BrandC";"SubCat-1";"2024-07-20";2;"CANCELLED";"APP";15;"CARD";2802.0;1070.0;280.0;2522.0;0.0;0.0;0.0;6;"ON_TIME";58.84;0;"No Return";"NA";1393.16
15508;1948;26;"Home";"BrandC";"SubCat-1";"2024-11-15";5;"CANCELLED";"WEB";7;"WALLET";7005.0;2675.0;0.0;7005.0;0.0;0.0;0.0;6;"ON_TIME";140.1;1;"Damaged";"Pending";-2815.1
17317;6302;26;"Home";"BrandC";"SubCat-1";"2024-11-23";4;"PENDING";"WEB";7;"COD";5604.0;2140.0;359.0;5245.0;0.0;0.0;0.0;6;"ON_TIME";196.14;0;"No Return";"NA";2908.86
8243;214;27;"Electronics";"BrandA";"SubCat-2";"2024-12-10";2;"SHIPPED";"APP";4;"UPI";1742.0;978.0;0.0;1742.0;0.0;0.0;0.0;6;"ON_TIME";20.9;0;"No Return";"NA";743.1
9399;8923;27;"Electronics";"BrandA";"SubCat-2";"2024-03-06";4;"PENDING";"WEB";7;"COD";3484.0;1956.0;0.0;3484.0;37.0;0.0;37.0;3;"LOST";121.94;1;"Late Delivery";"Rejected";-2114.94
9452;6450;27;"Electronics";"BrandA";"SubCat-2";"2024-11-30";5;"CANCELLED";"APP";11;"CARD";4355.0;2445.0;0.0;4355.0;0.0;0.0;0.0;6;"ON_TIME";91.46;0;"No Return";"NA";1818.54
14111;170;27;"Electronics";"BrandA";"SubCat-2";"2024-11-18";5;"CANCELLED";"CALL_CENTER";21;"COD";4355.0;2445.0;0.0;4355.0;0.0;0.0;0.0;6;"ON_TIME";152.43;1;"Damaged";"Processed";-2597.43
15527;275;27;"Electronics";"BrandA";"SubCat-2";"2024-07-07";3;"SHIPPED";"APP";16;"UPI";2613.0;1467.0;68.0;2545.0;97.0;0.0;97.0;5;"LOST";31.36;0;"No Return";"NA";949.64
17037;5588;27;"Electronics";"BrandA";"SubCat-2";"2024-02-20";3;"CANCELLED";"WEB";4;"COD";2613.0;1467.0;0.0;2613.0;0.0;0.0;0.0;6;"ON_TIME";91.46;0;"No Return";"NA";1054.54
17178;3472;27;"Electronics";"BrandA";"SubCat-2";"2024-01-11";5;"SHIPPED";"APP";24;"UPI";4355.0;2445.0;0.0;4355.0;49.0;0.0;49.0;2;"ON_TIME";52.26;0;"No Return";"NA";1808.74
20308;5705;27;"Electronics";"BrandA";"SubCat-2";"2024-07-10";5;"DELIVERED";"APP";17;"CARD";4355.0;2445.0;143.0;4212.0;0.0;0.0;0.0;6;"ON_TIME";91.46;0;"No Return";"NA";1675.54
20308;5705;27;"Electronics";"BrandA";"SubCat-2";"2024-07-10";5;"DELIVERED";"APP";17;"CARD";4355.0;2445.0;112.0;4243.0;0.0;0.0;0.0;6;"ON_TIME";91.46;0;"No Return";"NA";1706.54
21968;6884;27;"Electronics";"BrandA";"SubCat-2";"2024-08-03";3;"SHIPPED";"CALL_CENTER";24;"WALLET";2613.0;1467.0;0.0;2613.0;113.0;0.0;113.0;7;"LOST";52.26;0;"No Return";"NA";980.74
2981;7548;28;"Fashion";"BrandD";"SubCat-3";"2024-09-06";1;"CANCELLED";"WEB";13;"CARD";1574.0;460.0;170.0;1404.0;0.0;0.0;0.0;6;"ON_TIME";33.05;0;"No Return";"NA";910.95
5057;2580;28;"Fashion";"BrandD";"SubCat-3";"2024-01-05";1;"SHIPPED";"WEB";12;"CARD";1574.0;460.0;360.0;1214.0;103.0;0.0;103.0;4;"DELAYED";33.05;0;"No Return";"NA";617.95
